id,level,source_page,section,entry_type,word,article,plural,word_type,verb_present,verb_perfect,translation_en,translation_tr,translation_ru,translation_uk,translation_fa,translation_ar,difficulty
791,A2,23,P,main,Plakat,das,-e,Noun,,,poster,afiş,плакат,плакат,پوستر / پلاکارد,ملصق,3
792,A2,23,P,main,Plan,der,¨-e,Noun,,,plan,plan,план,план,برنامه / نقشه,خطة,2
793,A2,23,P,main,Platz,der,¨-e,Noun,,,place / seat / square,yer / meydan,место / сиденье / площадь,місце / сидіння / площа,جا / صندلی / میدان,مكان / مقعد / ميدان,1
794,A2,23,P,main,plötzlich,,,Other,,,suddenly,aniden,внезапно,раптово / несподівано,ناگهان,فجأة,3
795,A2,23,P,main,Polizei,die,,Noun,,,police,polis,полиция,поліція,پلیس,شرطة,2
796,A2,23,P,main,Portion,die,-en,Noun,,,portion / serving,porsiyon,порция,порція,وعده / پرس,حصة / وجبة,3
797,A2,23,P,main,Poster,das,-,Noun,,,poster,poster,постер,постер,پوستر,ملصق,2
798,A2,23,P,main,Praktikum,das,-a,Noun,,,internship,staj,стажировка,стажування,کارآموزی,تدريب / فترة تدريب,3
799,A2,23,P,main,Praxis,die,-en,Noun,,,practice / doctor's office,muayenehane / uygulama,практика / кабинет врача,практика / кабінет лікаря,مطب / تجربه عملی,ممارسة / عيادة طبيب,3
800,A2,23,P,main,Preis,der,-e,Noun,,,price,fiyat,цена,ціна,قیمت,سعر,2
801,A2,23,P,main,preiswert,,,Other,,,good value / affordable,uygun fiyatlı,выгодный / недорогой,доступний за ціною / вигідний,مقرون‌به‌صرفه / ارزان,ذو قيمة جيدة / بأسعار معقولة,3
802,A2,23,P,main,pro,,,Other,,,per,her / başına,за / на,на / за,به‌ازای / برای هر,لكل / في الـ,1
803,A2,23,P,main,probieren,,,Verb,probiert,,to try / taste,tatmak / denemek,пробовать / пробовать на вкус,пробувати / куштувати,امتحان کردن / چشیدن,يجرّب / يتذوق,2
804,A2,23,P,main,Problem,das,-e,Noun,,,problem,sorun,проблема,проблема,مشکل,مشكلة,1
805,A2,24,R,main,rund,,,Other,,,round / about,etrafında / yaklaşık,круглый / примерно,круглий / приблизно,گرد / حدود,دائري / حوالي,2
806,A2,24,R,main,Rundgang,der,¨-e,Noun,,,tour / round trip,tur,обход / экскурсия,обхід / екскурсія,گشت / بازدید,جولة / رحلة,3
807,A2,24,S,main,Sache,die,-n,Noun,,,thing / matter,şey,вещь / дело,річ / справа,چیز / موضوع,شيء / مسألة,2
808,A2,24,S,main,Saft,der,¨-e,Noun,,,juice,meşrubat / meyve suyu,сок,сік,آب‌میوه,عصير,2
809,A2,24,S,main,sagen,,,Verb,sagt,hat gesagt,to say / tell,söylemek,говорить / сказать,говорити / казати,گفتن,يقول / يُخبر,1
810,A2,24,S,main,Salat,der,-e,Noun,,,salad,salata,салат,салат,سالاد,سلطة,1
811,A2,24,S,main,Salz,das,-e,Noun,,,salt,tuz,соль,сіль,نمک,ملح,1
812,A2,24,S,main,sammeln,,,Verb,sammelt,,to collect,toplamak,собирать,збирати / колекціонувати,جمع کردن,يجمع,2
813,A2,24,S,main,Satz,der,¨-e,Noun,,,sentence / set,cümle,предложение / набор,речення / набір,جمله / مجموعه,جملة / مجموعة,3
814,A2,24,S,main,Schalter,der,-,Noun,,,counter / switch / ticket window,gişe / anahtar,стойка / выключатель / касса,каса / перемикач / квиткове вікно,باجه / کلید / پنجره بلیت,شباك / مفتاح / نافذة تذاكر,3
815,A2,24,S,main,scharf,,,Other,,,sharp / spicy,acı / keskin,острый / острый на вкус,гострий / пряний,تیز / تند,حاد / حارّ,2
816,A2,24,S,main,scheinen,,,Verb,scheint,,to shine / seem,görünmek / parlamak,светить / казаться,світити / здаватися,درخشیدن / به نظر رسیدن,يسطع / يبدو,2
817,A2,24,S,main,schenken,,,Verb,schenkt,hat geschenkt,to give (as a gift),hediye etmek,дарить,дарувати,هدیه دادن,يُهدي / يمنح (هدية),2
818,A2,24,S,main,Schere,die,-n,Noun,,,scissors,makas,ножницы,ножиці,قیچی,مقص,2
819,A2,24,S,main,schicken,,,Verb,schickt,hat geschickt,to send,göndermek,посылать,надсилати / відправляти,فرستادن,يُرسل,2
820,A2,24,S,main,Schiff,das,-e,Noun,,,ship,gemi,корабль,корабель,کشتی,سفينة,2
821,A2,24,S,main,Schirm,der,,Noun,,,umbrella / screen,şemsiye,зонт / экран,парасолька / екран,چتر / صفحه‌نمایش,مظلة / شاشة,2
822,A2,24,R,main,Reise,die,-n,Noun,,,journey / trip,yolculuk,поездка / путешествие,подорож,سفر,رحلة / سفر,2
823,A2,24,R,main,Reisebüro,das,-s,Noun,,,travel agency,seyahat acentesi,туристическое агентство,туристичне агентство,آژانس مسافرتی,وكالة سفر,3
824,A2,24,R,main,Reiseführer,der,-,Noun,,,travel guide,gezi rehberi,путеводитель,путівник,راهنمای سفر,دليل سياحي,3
825,A2,24,R,main,reisen,,,Verb,reist,,to travel,seyehat etmek,путешествовать,подорожувати,سفر کردن,يسافر,2
826,A2,24,R,main,reiten,,,Verb,reitet,ist geritten,to ride (horse),at binmek,ездить верхом,їздити верхи,اسب‌سواری کردن,يركب (خيل),3
827,A2,24,R,main,renovieren,,,Verb,renoviert,hat renoviert,to renovate,renove etmek,ремонтировать / обновлять,ремонтувати / оновлювати,بازسازی کردن,يُجدّد / يرمّم,3
828,A2,24,R,main,Rentnerin,die,-nen,Noun,,,pensioner (female),emekli (kadın),пенсионерка (жен.),пенсіонерка,زن بازنشسته,متقاعدة (مؤنث),2
829,A2,24,R,main,Reparatur,die,-en,Noun,,,repair,tamir,ремонт,ремонт,تعمیر,إصلاح,3
830,A2,24,R,main,reservieren,,,Verb,reserviert,,to reserve,rezerve etmek,резервировать,резервувати / бронювати,رزرو کردن,يحجز,2
831,A2,24,R,main,Rest,der,-e,Noun,,,rest / remainder,kalan,остаток / остальное,залишок,باقی‌مانده,بقية / ما تبقى,2
832,A2,24,R,main,Restaurant,das,-s,Noun,,,restaurant,restoran,ресторан,ресторан,رستوران,مطعم,1
833,A2,24,R,main,Rezeption,die,en,Noun,,,reception (desk),resepsiyon,ресепшен / стойка регистрации,ресепшн / стійка реєстрації,پذیرش,استقبال (مكتب),3
834,A2,24,R,main,richtig,,,Other,,,correct / right,doğru,правильный / верный,правильний / вірний,درست / صحیح,صحيح / صواب,1
835,A2,24,R,main,riechen,,,Verb,riecht,hat gerochen,to smell,kokmak,пахнуть,нюхати / пахнути,بو دادن / بو کردن,يشمّ,3
836,A2,24,R,main,Rind,das,,Noun,,,beef / cattle,sığır eti,говядина / крупный рогатый скот,яловичина / велика рогата худоба,گوشت گاو / گاو,لحم بقري / ماشية,3
837,A2,24,R,main,Rose,die,-n,Noun,,,rose,gül,роза,троянда,رز,وردة,1
838,A2,24,R,main,Rücken,der,-,Noun,,,back (body),sırt,спина,спина,پشت,ظهر (جسم),1
839,A2,24,R,main,rufen,,,Verb,ruft,hat gerufen,to call / shout,bağırmak / çağırmak,звать / кричать,кликати / кричати,صدا زدن / فریاد زدن,يُنادي / يصرخ,2
840,A2,24,R,main,Ruhe,die,,Noun,,,quiet / peace / rest,huzur,покой / тишина / отдых,спокій / тиша,آرامش / سکوت,هدوء / سلام / راحة,1
841,A2,24,R,main,ruhig,,,Other,,,quiet / calm,sakin,тихий / спокойный,тихий / спокійний,آرام / ساکت,هادئ / مطمئن,1
842,A2,25,S,main,Schüler,der,- /,Noun,,,pupil / school student (male),öğrenci (erkek),ученик / школьник (муж.),учень (чол.),دانش‌آموز پسر,تلميذ / طالب مدرسة (مذكر),2
843,A2,25,S,main,Schülerin,die,-nen,Noun,,,pupil / school student (female),öğrenci (kız),ученица / школьница (жен.),учениця,دانش‌آموز دختر,تلميذة / طالبة مدرسة (مؤنث),2
844,A2,25,S,main,schwach,,,Other,,,weak,zayıf,слабый,слабкий,ضعیف,ضعيف,1
845,A2,25,S,main,schwierig,,,Other,,,difficult,zor,трудный,складний / важкий,دشوار,صعب,3
846,A2,25,S,main,schwimmen,,,Verb,schwimmt,ist geschwommen,to swim,yüzmek,плавать,плавати,شنا کردن,يسبح,2
847,A2,25,S,main,See,der,-n,Noun,,,lake,göl,озеро,озеро,دریاچه,بحيرة,2
848,A2,25,S,main,See,die,,Noun,,,sea,deniz,море,море,دریا,بحر,2
849,A2,25,S,main,sehen,,,Verb,sieht,hat gesehen,to see,görmek,видеть,бачити,دیدن,يرى,1
850,A2,25,S,main,Sehens-,die,,Noun,,,tourist attraction (compound),gezilecek yer- (önek),достопримечательность- (часть сложного слова),визначне місце (частина складного слова),دیدنی-,معلم سياحي (مركب),3
851,A2,25,S,main,sehr,,,Other,,,very,çok,очень,дуже,خیلی,جداً,1
852,A2,25,S,main,Seife,die,-n,Noun,,,soap,sebep? (typo) Seife -> sabun,мыло,мило,صابون,صابون,3
853,A2,25,S,main,Service,der,,Noun,,,service,hizmet,сервис / обслуживание,сервіс / обслуговування,خدمت / سرویس,خدمة,2
854,A2,25,S,main,setzen,,,Verb,setzt,hat gesetzt,to sit down / place,oturmak / koymak,садиться / ставить,сідати / класти,نشستن / گذاشتن,يجلس / يضع,3
855,A2,25,S,main,schlecht,,,Other,,,bad / poor,kötü,плохой,поганий,بد,سيء / رديء,1
856,A2,25,S,main,schließen,,,Verb,schließt,,to close / shut,kapatmak,закрывать,закривати,بستن,يغلق / يُوصد,2
857,A2,25,S,main,Schluss,der,¨-e,Noun,,,end / conclusion,son / sonuç,конец / завершение,кінець / висновок,پایان / نتیجه,نهاية / خاتمة,2
858,A2,25,S,main,Schlüssel,der,-,Noun,,,key,anahtar,ключ,ключ,کلید,مفتاح,2
859,A2,25,S,main,schmecken,,,Verb,schmeckt,,to taste,tatmak,иметь вкус / быть вкусным,мати смак / смакувати,طعم داشتن / مزه دادن,يتذوق,2
860,A2,25,S,main,Schmerz,der,-en,Noun,,,pain / ache,ağrı,боль,біль,درد,ألم / وجع,2
861,A2,25,S,main,schneien,,,Verb,schneit,hat geschneit,to snow,kar yağmak,идти снег / снежить,іти (про сніг) / снігопад,برف باریدن,يتساقط الثلج,2
862,A2,25,S,main,schnell,,,Other,,,fast / quick,çabuk,быстрый,швидкий,سریع,سريع / عجول,1
863,A2,25,S,main,schon,,,Other,,,already,zaten,уже,вже,قبلاً / دیگر,بالفعل,1
864,A2,25,S,main,schön,,,Other,,,beautiful / nice,güzel,красивый / хороший,гарний / красивий,زیبا / خوب,جميل / لطيف,1
865,A2,25,S,main,Schrank,der,¨-e,Noun,,,cupboard / wardrobe,elbise dolabı,шкаф,шафа,کمد,خزانة / دولاب,2
866,A2,25,S,main,schrecklich,,,Other,,,terrible / awful,feci,ужасный / страшный,жахливий / страшний,وحشتناک,رهيب / فظيع,2
867,A2,25,S,main,schreiben,,,Verb,schreibt,hat geschrieben,to write,yazmak,писать,писати,نوشتن,يكتب,1
868,A2,25,S,main,schriftlich,,,Other,,,in writing / written,yazılı,письменно / в письменной форме,письмово / письмовий,کتبی / مکتوب,كتابياً / مكتوب,3
869,A2,25,S,main,Schuh,der,-e,Noun,,,shoe,ayakkabı,туфля / ботинок,взуття / туфля,کفش,حذاء,1
870,A2,25,S,main,Schule,die,-n,Noun,,,school,okul,школа,школа,مدرسه,مدرسة,1
871,A2,26,S,main,spielen,,,Verb,spielt,,to play,oynamak,играть,грати,بازی کردن,يلعب,1
872,A2,26,S,main,Sport,der,,Noun,,,sport / sports,spor,спорт,спорт,ورزش,رياضة / رياضات,1
873,A2,26,S,main,Sprache,die,-n,Noun,,,language,dil,язык,мова,زبان,لغة,1
874,A2,26,S,main,sprechen,,,Verb,spricht,hat gesprochen,to speak / talk,konuşmak,говорить / разговаривать,говорити / розмовляти,صحبت کردن,يتكلم / يتحدث,1
875,A2,26,S,main,Sprech-,die,,Noun,,,office hours (compound),danışma- (önek),часы приёма- (часть сложного слова),прийомні години (частина складного слова),ساعات مراجعه-,ساعات الاستقبال (مركب),3
876,A2,26,S,main,Stadt,die,¨-e,Noun,,,city / town,şehir,город,місто,شهر,مدينة / بلدة,1
877,A2,26,S,main,stattfinden,,,Verb,,,to take place / occur,gerçekleşmek,происходить / состояться,відбуватися,برگزار شدن / رخ دادن,يجري / يقع,3
878,A2,26,S,main,stehen,,,Verb,steht,,to stand,ayakta durmak,стоять,стояти,ایستادن,يقف,1
879,A2,26,S,main,Stelle,die,-n,Noun,,,position / job / place,görev / yer,место / должность / участок,посада / місце роботи / місце,جایگاه / شغل / محل,منصب / وظيفة / مكان,3
880,A2,26,S,main,stellen,,,Verb,stellt,,to place / put,koymak,ставить / класть,ставити / класти,گذاشتن / قرار دادن,يضع / يحط,2
881,A2,26,S,main,sterben,,,Verb,stirbt,ist gestorben,to die,ölmek,умирать,помирати,مردن,يموت,3
882,A2,26,S,main,Stiefel,der,-,Noun,,,boot,çizme,сапог,чобіт,چکمه,حذاء طويل,3
883,A2,26,S,main,Stipen-,das,,Noun,,,scholarship (compound),burs- (önek),стипендия- (часть сложного слова),стипендія (частина складного слова),بورسیه-,منحة دراسية (مركب),3
884,A2,26,S,main,Stock,der,¨-e;,Noun,,,floor / storey,kat,этаж,поверх,طبقه,طابق / دور,3
885,A2,26,S,main,Strand,der,¨-e,Noun,,,beach,plaj,пляж,пляж,ساحل,شاطئ,1
886,A2,26,S,main,Straße,die,-n,Noun,,,street / road,sokak,улица / дорога,вулиця / дорога,خیابان / جاده,شارع / طريق,1
887,A2,26,S,main,streiten,,,Verb,streitet,hat gestritten,to argue / fight,kavga etmek / tartışmak,ссориться / ругаться,сваритися / спорити,دعوا کردن / جر و بحث کردن,يتجادل / يتشاجر,3
888,A2,26,S,main,singen,,,Verb,singt,,to sing,şarkı söylemek,петь,співати,آواز خواندن,يغني,2
889,A2,26,S,main,Situation,die,-en,Noun,,,situation,durum,ситуация,ситуація,وضعیت,موقف / وضع,3
890,A2,26,S,main,sitzen,,,Verb,sitzt,,to sit,oturmak,сидеть,сидіти,نشستن,يجلس,1
891,A2,26,S,main,Ski,der,"-, -er",Noun,,,ski,kayak,лыжи,лижі,اسکی,تزلج,2
892,A2,26,S,main,so,,,Other,,,so / like that,böyle,так / вот так,так / ось так,این‌طور / این‌گونه,هكذا / على هذا النحو,1
893,A2,26,S,main,Sofa,das,-s,Noun,,,sofa / couch,divan,диван,диван,مبل,أريكة / كنبة,2
894,A2,26,S,main,sofort,,,Other,,,immediately,hemen,сразу / немедленно,негайно / одразу,فوراً,فوراً,2
895,A2,26,S,main,sogar,,,Other,,,even / in fact,hatta,даже / фактически,навіть / власне,حتی,حتى / بل,3
896,A2,26,S,main,sollen,,,Verb,soll,,should / to be supposed to,gerekmek,должен / полагаться,мати / повинен,باید / قرار بودن,ينبغي / من المفترض أن,2
897,A2,26,S,main,Sonne,die,-n,Noun,,,sun,güneş,солнце,сонце,خورشید,شمس,1
898,A2,26,S,main,spannend,,,Other,,,exciting / thrilling,heyecan verici,захватывающий / напряжённый,захопливий,هیجان‌انگیز,مثير / شيق,3
899,A2,26,S,main,sparen,,,Verb,spart,hat gespart,to save (money),para biriktirmek,копить / экономить,заощаджувати,پس‌انداز کردن,يدخر (مالاً),3
900,A2,26,S,main,Spaß,der,,Noun,,,fun / joke,eğlence,веселье / шутка,веселощі / жарт,تفریح / شوخی,متعة / نكتة,2
901,A2,26,S,main,Spazier-,der,,Noun,,,walk (compound),gezinti- (önek),прогулка- (часть сложного слова),прогулянка (частина складного слова),پیاده‌روی-,نزهة (مركب),3
902,A2,26,S,main,speichern,,,Verb,speichert,hat gespeichert,to save (digital),kaydetmek,сохранять,зберігати,ذخیره کردن,يحفظ (رقمياً),3
903,A2,26,S,main,Speisekarte,die,-n,Noun,,,menu,menü,меню,меню,منو,قائمة الطعام,3
904,A2,26,S,main,Spiel,das,-e,Noun,,,game / play,oyun,игра / пьеса,гра,بازی,لعبة / مباراة,1
905,A2,27,T,main,teilnehmen,,,Verb,nimmt teil,hat teilgenommen,to participate / take part,katılmak,участвовать / принимать участие,брати участь,شرکت کردن,يشارك / يُشارك في,3
906,A2,27,T,main,Telefon,das,-e,Noun,,,telephone / phone,telefon,телефон,телефон,تلفن,هاتف / تليفون,1
907,A2,27,T,main,Teller,der,-,Noun,,,plate,tabağ,тарелка,тарілка,بشقاب,طبق,1
908,A2,27,T,main,Tennis,das,,Noun,,,tennis,tenis,теннис,теніс,تنیس,تنس,1
909,A2,27,T,main,Tipp,der,-s,Noun,,,tip / hint,ipuçu,совет / подсказка,порада / підказка,نکته / توصیه,نصيحة / تلميح,3
910,A2,27,T,main,Torte,die,-n,Noun,,,layer cake / gateau,pasta,торт,торт,کیک خامه‌ای,كعكة طبقية / غاتو,3
911,A2,27,T,main,Tourist,der,"-en,",Noun,,,tourist,turist,турист,турист,گردشگر,سائح,1
912,A2,27,T,main,tragen,,,Verb,trägt,hat getragen,to carry / wear,taşımak / giymek,нести / носить,нести / носити,حمل کردن / پوشیدن,يحمل / يرتدي,1
913,A2,27,T,main,trainieren,,,Verb,trainiert,hat trainiert,to train,antrenman yapmak,тренироваться,тренуватися,تمرین کردن,يتدرب,3
914,A2,27,T,main,Training,das,-s,Noun,,,training,antrenman,тренировка,тренування,تمرین,تدريب,3
915,A2,27,T,main,Traum,der,¨-e,Noun,,,dream,rüya,сон / мечта,мрія / сон,رویا / خواب,حلم,1
916,A2,27,S,main,Student,der,"-en,",Noun,,,"student (university, male)","öğrenci (üniversite, erkek)",студент (муж.),студент,دانشجوی مرد,طالب جامعي (مذكر),2
917,A2,27,S,main,studieren,,,Verb,studiert,hat studiert,to study (university),okumak (üniversitede),учиться в вузе,навчатися (в університеті),در دانشگاه درس خواندن,يدرس (جامعياً),2
918,A2,27,S,main,Studium,das,,Noun,,,studies / degree,öğrenim / bölüm,учёба / степень,навчання / ступінь,تحصیل / رشته,دراسة / شهادة,3
919,A2,27,S,main,super,,,Other,,,great / super,harika,супер / отлично,чудово / супер,عالی,رائع / ممتاز,1
920,A2,27,S,main,Supermarkt,der,¨-e,Noun,,,supermarket,süpermarket,супермаркет,супермаркет,سوپرمارکت,سوبرماركت,2
921,A2,27,S,main,Suppe,die,-n,Noun,,,soup,çorba,суп,суп,سوپ,شوربة / حساء,1
922,A2,27,S,main,süß,,,Other,,,sweet,tatlı,сладкий,солодкий,شیرین,حلو,1
923,A2,27,S,main,Süßigkeiten,die,,Noun,,,sweets / candy,şekerlemeler,сладости / конфеты,солодощі,شیرینی / آب‌نبات,حلوى / سكاكر,3
924,A2,27,S,main,sympathisch,,,Other,,,likeable / nice,sempatik,приятный / симпатичный,симпатичний / приємний,دوست‌داشتنی / خوش‌برخورد,محبوب / لطيف,2
925,A2,27,T,main,Tablet,das,-s,Noun,,,tablet (device),tablet,планшет,планшет,تبلت,جهاز لوحي,3
926,A2,27,T,main,Tablette,die,-n,Noun,,,tablet / pill,tablet / hap,таблетка,таблетка,قرص,قرص / حبة دواء,3
927,A2,27,T,main,tanzen,,,Verb,tanzt,,to dance,Dans etmek,танцевать,танцювати,رقصیدن,يرقص,2
928,A2,27,T,main,Tasche,die,-n,Noun,,,bag / pocket,çanta,сумка / карман,сумка / кишеня,کیف / جیب,حقيبة / جيب,1
929,A2,27,T,main,Taschengeld,das,,Noun,,,pocket money / allowance,harçlık,карманные деньги / пособие,кишенькові гроші,پول توجیبی,مصروف الجيب / بدل,3
930,A2,27,T,main,Tasse,die,-n,Noun,,,cup,fincan,чашка,чашка,فنجان,فنجان,1
931,A2,27,T,main,Taxi,das,-s,Noun,,,taxi,taksi,такси,таксі,تاکسی,تاكسي,1
932,A2,27,T,main,Tee,der,-s,Noun,,,tea,çay,чай,чай,چای,شاي,1
933,A2,28,U,main,unbedingt,,,Other,,,absolutely / by all means,kesinlikle,обязательно / во что бы то ни стало,обов'язково / конче,حتماً / به هر حال,بالتأكيد / لا بد,3
934,A2,28,U,main,und,,,Other,,,and,ve,и,і / та,و,و,1
935,A2,28,U,main,Unfall,der,¨-e,Noun,,,accident,kaza,несчастный случай / авария,нещасний випадок / аварія,حادثه,حادث,3
936,A2,28,U,main,Universität,die,-en,Noun,,,university,üniversite,университет,університет,دانشگاه,جامعة,3
937,A2,28,U,main,Unterkunft,die,¨-e,Noun,,,accommodation,konaklama,жильё / размещение,житло / проживання,محل اقامت,إقامة / مسكن,3
938,A2,28,U,main,unternehmen,,,Verb,unternimmt,hat unternommen,to do / undertake,üstlenmek / yapmak,предпринимать / делать,підприємити / займатися,انجام دادن / بر عهده گرفتن,يفعل / يُقدم على,3
939,A2,28,U,main,Unterricht,der,,Noun,,,lesson / class,ders,урок / занятие,урок / заняття,درس / کلاس,درس / حصة,3
940,A2,28,U,main,unterschreiben,,,Verb,unterschreibt,hat unterschrieben,to sign,imzalamak,подписывать,підписувати,امضا کردن,يوقع,3
941,A2,28,U,main,Unterschrift,die,-en,Noun,,,signature,imza,подпись,підпис,امضا,توقيع,3
942,A2,28,U,main,Urlaub,der,-e,Noun,,,holiday / vacation,tatil,отпуск / каникулы,відпустка / канікули,تعطیلات,إجازة / عطلة,2
943,A2,28,V,main,Veranstal-,die,,Noun,,,event (compound),etkinlik- (önek),мероприятие- (часть сложного слова),захід (частина складного слова),رویداد-,فعالية / حدث (مركب),3
944,A2,28,V,main,verbieten,,,Verb,,,to forbid / prohibit,yasaklamak,запрещать,забороняти,ممنوع کردن,يحظر / يمنع,3
945,A2,28,V,main,verboten,,,Verb,,,forbidden / prohibited,yasak,запрещённый,заборонений,ممنوع,محظور / ممنوع,3
946,A2,28,V,main,verdienen,,,Verb,verdient,hat verdient,to earn,kazanç sağlamak / kazanmak,зарабатывать,заробляти,درآوردن / کسب کردن,يكسب / يستحق,3
947,A2,28,V,main,Verein,der,-e,Noun,,,club / association,dernek / kulüp,клуб / объединение,клуб / об'єднання,انجمن / باشگاه,نادٍ / جمعية,3
948,A2,28,V,main,vereinbaren,,,Verb,vereinbart,hat vereinbart,to agree on / arrange,kararlaştırmak / ayarlamak,договариваться / назначать,домовитися / узгодити,قرار گذاشتن / هماهنگ کردن,يتفق على / يُرتب,3
949,A2,28,V,main,vergessen,,,Verb,vergisst,,to forget,unutmak,забывать,забувати,فراموش کردن,ينسى,3
950,A2,28,T,main,Treppe,die,-n,Noun,,,stairs / staircase,merdiven,лестница,сходи,پله / راه‌پله,درج / سلم,2
951,A2,28,T,main,trinken,,,Verb,trinkt,hat getrunken,to drink,içmek,пить,пити,نوشیدن,يشرب,1
952,A2,28,T,main,trocken,,,Verb,bis morgen!das,hat getan,dry,kuru,сухой,сухий,خشک,جاف,2
953,A2,28,T,main,Tür,die,-en,Noun,,,door,kapı,дверь,двері,در,باب,1
954,A2,28,Ü,main,üben,,,Verb,übt,hat geübt,to practice,alıştırma yapmak / pratik yapmak,упражняться / практиковаться,практикуватися / вправлятися,تمرین کردن,يتدرب / يمارس,2
955,A2,28,Ü,main,über,,,Other,,,over / about / via,hakkında / üzerinden,над / о / через,над / про / через,درباره / از طریق / روی,فوق / عن / عبر,1
956,A2,28,Ü,main,übermorgen,,,Verb,,,the day after tomorrow,öbür gün / yarından sonraki gün,послезавтра,післязавтра,پس‌فردا,بعد غد,3
957,A2,28,Ü,main,übernachten,,,Verb,übernachtet,hat übernachtet,to stay overnight,gecelemek,ночевать,ночувати / залишатися на ніч,شب ماندن,يبيت / يقضي الليل,3
958,A2,28,Ü,main,übersetzen,,,Verb,übersetzt,hat übersetzt,to translate,çevirmek,переводить,перекладати,ترجمه کردن,يترجم,3
959,A2,28,Ü,main,Über-,die,,Noun,,,translation (compound),çeviri- (önek),перевод- (часть сложного слова),переклад (частина складного слова),ترجمه-,ترجمة (مركب),3
960,A2,28,Ü,main,überweisen,,,Verb,überweist,,to transfer (money),para transfer etmek,переводить (деньги),переказувати (гроші),پول واریز کردن,يحول (مالاً),3
961,A2,28,U,main,Uhr,die,-en,Noun,,,clock / watch,saat,часы / часы наручные,годинник,ساعت,ساعة,1
962,A2,28,U,main,um,,,Other,,,around / at (time),saat civarında / -de,около / в (о времени),навколо / о (час),حدود / در,حول / في (الوقت),1
963,A2,28,U,main,umsteigen,,,Verb,steigt um,ist umgestiegen,to change (trains/buses),aktarma yapmak,делать пересадку,пересідати,عوض کردن وسیله / تعویض خط دادن,يغير (القطار/الحافلة),3
964,A2,28,U,main,umziehen,,,Verb,zieht um,ist umgezogen,to move house / change clothes,taşınmak / kıyafet değiştirmek,переезжать / переодеваться,переїжджати / перевдягатися,اسباب‌کشی کردن / لباس عوض کردن,ينتقل / يغير ملابسه,3
965,A2,28,U,main,Umzug,der,¨-e,Noun,,,move / parade,taşınma / geçit töreni,переезд / парад,переїзд / парад,اسباب‌کشی / رژه,انتقال / موكب,3
966,A2,29,V,main,Volleyball,der,¨-e,Noun,,,volleyball,voleybol,волейбол,волейбол,والیبال,كرة طائرة,3
967,A2,29,V,main,von,,,Other,,,from / of / by,-den / -dan / tarafından,из / от / со стороны,від / з / за,از / توسط,من / عن / بواسطة,1
968,A2,29,V,main,vor,,,Other,,,before / in front of,önünde / önce,перед / до,перед / попереду,جلوی / قبل از,قبل / أمام,1
969,A2,29,V,main,vorbei,,,Other,,,past / over,geçmiş / bitmiş,мимо / закончено,повз / минув,گذشته / تمام‌شده,مرّ / انتهى,2
970,A2,29,V,main,vorbereiten,,,Verb,bereitet vor,,to prepare,hazırlamak,подготавливать,готуватися / підготовляти,آماده کردن,يستعد / يُعد,3
971,A2,29,V,main,vorgestern,,,Verb,,,the day before yesterday,evvelsi gün,позавчера,позавчора,پریروز,أول أمس,3
972,A2,29,V,main,vorsichtig,,,Other,,,careful / cautious,dikkatli,осторожный,обережний,محتاط,حذر / متحفظ,2
973,A2,29,V,main,vorstellen,,,Verb,stellt vor,,to introduce / imagine,tanıtmak / hayal etmek,представлять / воображать,представляти / уявляти,معرفی کردن / تصور کردن,يُعرِّف / يتخيل,3
974,A2,29,V,main,vorwärts,,,Other,,,forward(s),ileri,вперёд,вперед,به جلو,للأمام,3
975,A2,29,W,main,wach,,,Other,,,awake,uyanık,бодрствующий,не сплячий / бадьорий,بیدار,مستيقظ,2
976,A2,29,W,main,Wagen,der,–,Noun,,,car / carriage,araba / vagon,автомобиль / вагон,автомобіль / вагон,ماشین / واگن,سيارة / عربة,2
977,A2,29,W,main,wählen,,,Verb,wählt,hat gewählt,to choose / vote,seçmek / oy vermek,выбирать / голосовать,вибирати / голосувати,انتخاب کردن / رأی دادن,يختار / يصوت,2
978,A2,29,W,main,wahr,,,Other,,,true,gerçek,правда / истинный,правдивий / справжній,درست / واقعی,صحيح / حقيقي,2
979,A2,29,W,main,Wald,der,¨-er,Noun,,,forest / woods,orman,лес,ліс,جنگل,غابة,1
980,A2,29,W,main,wandern,,,Verb,wandert,ist gewandert,to hike,yürüyüş yapmak,ходить в поход,ходити в похід / мандрувати,پیاده‌روی در طبیعت کردن,يتنزه / يتجول,3
981,A2,29,W,main,wann,,,Other,,,when,ne zaman,когда,коли,کی,متى,1
982,A2,29,W,main,warm,,,Other,,,warm,sıcak,тёплый,теплий,گرم,دافئ,1
983,A2,29,W,main,warten,,,Verb,wartet,,to wait,beklemek,ждать,чекати,صبر کردن / منتظر ماندن,ينتظر,1
984,A2,29,V,main,verkaufen,,,Verb,verkauft,hat verkauft,to sell,satmak,продавать,продавати,فروختن,يبيع,2
985,A2,29,V,main,Verkehr,der,,Noun,,,traffic,trafiк,движение / транспорт,рух / дорожній рух,ترافیک / رفت‌وآمد,مرور / حركة مرور,3
986,A2,29,V,main,verletzen,,,Verb,verletzt,,to hurt / injure,yaralamak,ранить / травмировать,травмувати / поранити,زخمی کردن / آسیب زدن,يؤذي / يجرح,3
