id,level,source_page,section,entry_type,word,article,plural,word_type,verb_present,verb_past,verb_perfect,translation_en,translation_tr,translation_ru,translation_uk,translation_fa,translation_ar,difficulty,category_id,example_de
127,B1,16,Z,main,zum,,,Other,,,,to the,-e,к / в,до / в (до визначеного місця),به,إلى,1,21,"Ich gehe zum Supermarkt, um frisches Brot zu kaufen."
128,B1,16,V,main,verschmutzen,,,Verb,,,,to dirty / pollute,kirletmek,загрязнять,забруднювати,کثیف کردن / آلوده کردن,يلوث,10,21,Die Fabrik hat den Fluss durch ihre Abwässer stark verschmutzt.
129,B1,16,A,main,abhängig,,,Other,,,,dependent,bağımlı,зависимый,залежний,وابسته,معتمد,7,21,Kinder sollten nicht zu abhängig von Computerspielen sein.
130,B1,16,M,main,meinem,,,Other,,,,my,benim,мой,мій / моєму,مال من / من,لي,4,21,Ich fahre jeden Tag mit meinem Fahrrad zur Arbeit.
131,B1,16,A,main,abgeholt,,,Other,,,,picked up,alındı,забранный / забрали,забраний / забрали,برداشته‌شده / تحویل گرفته‌شده,تم استلامه,6,21,Er wurde pünktlich vom Flughafen abgeholt.
132,B1,16,A,main,Abitur,das,,Noun,,,,Abitur (university entrance exam),Abitur (üniversite giriş sınavı),абитур (экзамен для поступления в вуз),абітур (вступний іспит до вишу),آزمون ورودی دانشگاه,امتحان الثانوية,4,9,Sie hat das Abitur mit einer sehr guten Note bestanden.
133,B1,16,A,main,abmachen,,,Verb,macht ab,machte ab,hat abgemacht,to agree / arrange,anlaşmak / planlamak,договариваться / условливаться,домовлятися / узгоджувати,توافق کردن / هماهنگ کردن,يتفق,6,21,"Lass uns abmachen, wann wir uns das nächste Mal treffen."
134,B1,16,A,main,abnehmen,,,Verb,nimmt ab,nahm ab,hat abgenommen,to lose weight / decrease,kilo vermek / azalmak,худеть / уменьшаться,худнути / зменшуватися,لاغر شدن / کاهش یافتن,يفقد وزنه,6,21,Durch Sport und gesunde Ernährung kann man gut abnehmen.
135,B1,16,A,main,abonnieren,,,Verb,abonniert,abonnierte,hat abonniert,to subscribe,abone olmak,подписываться,підписуватися,مشترک شدن,يشترك,8,21,Haben Sie schon unseren kostenlosen Newsletter abonniert?
136,B1,16,A,main,Abonnement,das,-s/-e,Noun,,,,subscription,abonelik,абонемент / подписка,абонемент / підписка,اشتراک / آبونمان,اشتراك,8,13,Das Abonnement läuft noch bis Ende des Jahres.
137,B1,16,A,main,absagen,,,Verb,sagt ab,sagteab,hat abgesagt,to cancel,iptal etmek,отменять,скасовувати,لغو کردن,يلغي,7,21,Er hat das Konzert wegen einer Krankheit kurzfristig abgesagt.
138,B1,16,A,main,Abschluss,der,¨-e,Noun,,,,completion / qualification,tamamlama / diploma,завершение / квалификация,завершення / кваліфікація,تکمیل / مدرک,إتمام,8,21,Zum Abschluss des Kurses gibt es ein gemeinsames Abschlussfest.
139,B1,16,A,main,Abschnitt,der,-e,Noun,,,,section / paragraph,bölüm / paragraf,раздел / абзац,розділ / абзац,بخش / پاراگراف,فقرة,8,13,Der dritte Abschnitt des Textes enthält die wichtigsten Informationen.
140,B1,16,A,main,Absender,der,-,Noun,,,,sender (male),gönderen (erkek),отправитель (муж.),відправник (чол.),فرستنده (مرد),مرسل,7,13,"Ohne Absender weiß ich nicht, von wem dieser Brief kommt."
141,B1,16,A,main,Absenderin,die,-nen,Noun,,,,sender (female),gönderen (kadın),отправительница (жен.),відправниця (жін.),فرستنده (زن),مرسلة,8,13,Die Absenderin der E-Mail war ihre Kollegin Frau Müller.
142,B1,16,A,main,Absicht,die,-en,Noun,,,,intention / purpose,niyet / amaç,намерение / цель,намір / мета,قصد / هدف,نية,7,21,"Sie hat das mit guter Absicht getan, auch wenn es falsch war."
143,B1,16,A,main,absolut,,,Other,,,,absolute / absolutely,mutlak / kesinlikle,абсолютный / абсолютно,абсолютний / абсолютно,مطلق / کاملاً,مطلق,7,21,Ich stimme absolut mit deiner Meinung überein.
144,B1,16,A,main,abstimmen,,,Verb,stimmt ab,stimmte ab,hat abgestimmt,to vote / coordinate,oy vermek / koordine etmek,голосовать / согласовывать,голосувати / узгоджувати,رأی دادن / هماهنگ کردن,يصوت,8,21,Wir stimmen gemeinsam über den nächsten Arbeitstermin ab.
145,B1,16,A,main,Abteilung,die,-en,Noun,,,,department,departman,отдел,відділ,بخش,قسم,8,8,Die Marketingabteilung sucht neue kreative Mitarbeiter.
146,B1,16,A,main,abwärts,,,Other,,,,downward,aşağıya doğru,вниз,вниз / донизу,رو به پایین,للأسفل,7,21,Der Wanderweg führt steil abwärts in das Tal.
147,B1,16,A,main,abwaschen,,,Verb,wäscht ab,wusch ab,hat abgewaschen,to wash up,bulaşık yıkamak,мыть посуду,мити посуд,ظرف شستن,يغسل الأطباق,8,21,Er wäscht jeden Abend nach dem Essen das Geschirr ab.
148,B1,16,A,main,abwesend,,,Other,,,,absent,devamsız,отсутствующий,відсутній,غایب,غائب,7,21,Sie war bei der Sitzung abwesend und hat die Notizen später bekommen.
149,B1,16,A,main,achten,,,Verb,achtet,achtete,hat geachtet,to pay attention to,dikkat etmek,обращать внимание,звертати увагу,توجه کردن به,يحترم,4,21,Bitte achten Sie auf die Sicherheitshinweise des Lehrers.
150,B1,16,A,main,ab,,,Other,,,,off / away (prefix),-den / ayrı (ön ek),от,від (префікс),جدا / دور-,بعيداً,1,21,Das Flugzeug hebt um zehn Uhr ab und landet in Wien.
151,B1,16,A,main,abbiegen,,,Verb,biegt ab,bog ab,ist abgebogen,to turn off,dönmek,сворачивать,звертати,پیچیدن,يتجه,7,11,Biegen Sie an der nächsten Kreuzung links ab.
152,B1,16,A,main,Abbildung,die,-en,Noun,,,,illustration,illüstrasyon,иллюстрация,ілюстрація,تصویر,رسم توضيحي,8,21,Sieh dir die Abbildung auf Seite fünf an und beschreibe sie.
153,B1,16,A,main,Abenteuer,das,-,Noun,,,,adventure,macera,приключение,пригода,ماجراجویی,مغامرة,8,10,Die Wanderung durch die Wildnis war ein großes Abenteuer.
154,B1,16,A,main,aber,,,Other,,,,but / however,ama / ancak,но,але / проте,اما / با این حال,لكن,2,21,"Ich wollte kommen, aber ich hatte leider keine Zeit."
155,B1,16,A,main,abfahren,,,Verb,fährt ab,fuhr ab,ist abgefahren,to depart,ayrılmak,отправляться,від'їжджати / відправлятися,حرکت کردن,يغادر,6,11,Der letzte Zug nach Berlin fährt um 22 Uhr ab.
156,B1,16,A,main,Abfahrt,die,-en,Noun,,,,departure,kalkış,отправление,відправлення / від'їзд,عزیمت / حرکت,مغادرة,5,11,Die Abfahrt des Zuges ist auf Gleis drei um 14 Uhr.
157,B1,16,A,main,Abfall,der,¨-e,Noun,,,,waste / rubbish,atık / çöp,мусор / отходы,сміття / відходи,زباله / پسماند,نفايات,4,6,Bitte werfen Sie Ihren Abfall in den dafür vorgesehenen Behälter.
158,B1,16,A,main,Abfalleimer,der,-,Noun,,,,rubbish bin,çöp kutusu,мусорное ведро,відро для сміття,سطل زباله,سلة مهملات,9,6,Der Abfalleimer in der Küche war schon wieder voll.
159,B1,16,A,main,abhängen,,,Verb,hängt ab,hing,hat abgehangen,to depend on,bağlı olmak,зависеть от,залежати від,بستگی داشتن به,يعتمد على,6,21,Der Preis hängt von der Qualität des Produktes ab.
160,B1,16,A,main,abhängig,,,Other,,,,dependent,bağımlı,зависимый,залежний,وابسته,معتمد,7,21,Er ist stark abhängig von Kaffee und trinkt es morgens zuerst.
161,B1,16,A,main,abheben,,,Verb,hebt ab,hob ab,hat abgehoben,to withdraw (money),para çekmek,снимать деньги,знімати гроші,پول برداشت کردن,يسحب,5,21,"Ich muss noch Geld abheben, bevor die Bank schließt."
162,B1,16,A,main,abholen,,,Verb,holt ab,holte ab,hat abgeholt,to pick up,almak,забрать,забирати,برداشتن / تحویل گرفتن,يستلم,5,21,Meine Mutter hat mich heute vom Flughafen abgeholt.
163,B1,16,H,main,Hausaufgaben,die,,Noun,,,,homework,ev ödevi,домашнее задание,домашнє завдання,تکلیف خانه,واجب منزلي,10,9,Die Lehrerin hat die Hausaufgaben eingesammelt und korrigiert.
164,B1,16,G,main,gemacht,,,Other,,,,done,yapılmış,сделанный / готово,зроблений / готово,انجام‌شده,منجز,5,21,Ich habe meine Aufgaben gemacht und kann jetzt ausruhen.
165,B1,16,A,main,abgelehnt,,,Other,,,,rejected,reddedildi,отклонённый / отвергнутый,відхилений,ردشده,مرفوض,8,21,Sein Antrag auf Urlaub wurde vom Chef abgelehnt.
166,B1,16,G,main,Getränke,die,,Noun,,,,drinks,içecekler,напитки,напої,نوشیدنی‌ها,مشروبات,6,5,Bei dem Fest gab es viele kalte und warme Getränke.
167,B1,16,A,main,abnehmen,,,Verb,,,,to lose weight,kilo vermek,худеть,худнути,لاغر شدن,يفقد وزنه,6,21,Er hat durch regelmäßiges Joggen drei Kilo abgenommen.
168,B1,16,W,main,weil,,,Other,,,,because,çünkü,потому что,тому що,چون,لأن,2,21,"Ich bin früh aufgestanden, weil ich einen frühen Zug hatte."
169,B1,16,W,main,wichtig,,,Other,,,,important,önemli,важный,важливий,مهم,مهم,5,21,"Es ist sehr wichtig, pünktlich zu Terminen zu erscheinen."
170,B1,16,A,main,abwesend,,,Other,,,,absent,devamsız,отсутствующий,відсутній,غایب,غائب,7,21,Die Lehrerin war abwesend und eine Vertretung hat unterrichtet.
171,B1,16,A,main,abschließen,,,Verb,wenn,,,to lock / conclude,kilitlemek / tamamlamak,запирать / завершать,замикати / завершувати,قفل کردن / به پایان رساندن,يغلق,9,21,"Denk daran, die Tür abzuschließen, wenn du das Haus verlässt."
172,B1,16,G,main,Gerät,das,,Noun,,,,device,cihaz,прибор / устройство,пристрій / прилад,دستگاه,جهاز,3,17,Dieses Gerät kann man sowohl zu Hause als auch im Büro nutzen.
173,B1,16,T,main,teure Geschichten,,,Verb,,,,expensive stories,,дорогие истории,дорогі історії,داستان‌های گران,قصص مكلفة,10,21,"Er erzählt immer teure Geschichten, aber nicht alle sind wahr."
174,B1,16,G,main,ganz,,,Other,,,,whole / completely,tüm / tamamen,целый / полностью,цілий / повністю,کامل / کاملاً,كامل,2,21,"Ich bin ganz sicher, dass er pünktlich kommt."
175,B1,16,T,main,trotzdem,,,Other,,,,nevertheless,yine de,тем не менее,тим не менше,با این حال,مع ذلك,6,21,"Es war kalt draußen, trotzdem sind wir spazieren gegangen."
176,B1,16,S,main,sind,,,Other,,,,are,-dir,есть / являются,є / являються,هستند,هم,2,21,Wir sind heute Morgen früh aufgestanden.
177,B1,16,G,main,gehen,,,Verb,,,,to go,gitmek,идти / ехать,іти / їхати,رفتن,يذهب,1,21,Wir gehen jeden Freitagabend zusammen ins Kino.
178,B1,16,L,main,leider,,,Other,,,,unfortunately,ne yazık ki,к сожалению,на жаль,متأسفانه,للأسف,4,21,Leider konnte ich an der Besprechung nicht teilnehmen.
179,B1,16,B,main,bis,,,Other,,,,until,-e kadar,до,до,تا,حتى,1,21,"Ich warte hier, bis er von der Arbeit zurückkommt."
180,B1,16,Z,main,zum,,,Other,,,,to the,-e,к / в,до / в,به,إلى,1,21,Ich fahre heute zum Arzt.
181,B1,16,V,main,verschmutzen,,,Verb,,,,to dirty / pollute,kirletmek,загрязнять,забруднювати,کثیف کردن / آلوده کردن,يلوث,10,21,Die alten Autos haben früher den Fluss stark verschmutzt.
182,B1,16,A,main,abhängig,,,Other,,,,dependent,bağımlı,зависимый,залежний,وابسته,معتمد,7,21,Raucher sind oft stark abhängig vom Nikotin.
183,B1,16,M,main,meinem,,,Other,,,,my,benim,мой,мій / моєму,مال من / من,لي,4,21,Ich fahre heute mit meinem Fahrrad zur Arbeit.
184,B1,16,A,main,abgeholt,,,Other,,,,picked up,alındı,забранный / забрали,забраний / забрали,برداشته‌شده / تحویل گرفته‌شده,تم استلامه,6,21,Er wurde pünktlich von der Schule abgeholt.
185,B1,17,A,main,Alphabet,das,-e,Noun,,,,alphabet,alfabe,алфавит,алфавіт,الفبا,أبجدية,6,9,Kinder lernen in der Schule das Alphabet.
186,B1,17,A,main,als,,,Other,,,,as / when / than,-ken / -dan / olarak,как / когда / чем,як / коли / ніж,به عنوان / وقتی که / از,عندما,1,21,Er ist kleiner als sein Bruder.
187,B1,17,A,main,als,,,Other,,,,as / when / than,-ken / -dan / olarak,как / когда / чем,як / коли / ніж,به عنوان / وقتی که / از,عندما,1,21,"Als er jung war, wohnte er in München."
188,B1,17,A,main,also,,,Other,,,,so / therefore / well,yani / dolayısıyla,так / поэтому,отже / тому / добре,بنابراین / پس / خب,إذن,2,21,"Also, fangen wir jetzt mit dem Unterricht an."
189,B1,17,A,main,alt,,,Other,,,,old,eski / yaşlı,старый,старий,پیر / قدیمی,قديم,1,21,Die alte Kirche in der Stadtmitte ist sehr schön.
190,B1,17,A,main,Alter,das,,Noun,,,,age,yaş,возраст,вік,سن,عمر,3,21,In welchem Alter darf man in Deutschland Auto fahren?
191,B1,17,A,main,Altenheim,das,-e,Noun,,,,old people's home,huzurevi,дом престарелых,будинок для людей похилого віку,خانه سالمندان,دار المسنين,8,4,Meine Großmutter lebt seit drei Jahren im Altenheim.
192,B1,17,A,main,Altersheim,das,-e,Noun,,,,nursing home / old people's home,bakım evi / huzurevi,дом престарелых / пансионат,будинок для людей похилого віку / пансіонат,خانه سالمندان / آسایشگاه,دار رعاية المسنين,8,4,Das neue Altersheim bietet den Bewohnern viele Aktivitäten an.
193,B1,17,A,main,alternativ,,,Other,,,,alternative,alternatif,альтернативный,альтернативний,جایگزین / آلترناتیو,بديل,8,21,"Es gibt immer eine alternative Möglichkeit, das Problem zu lösen."
194,B1,17,A,main,Alternative,die,-n,Noun,,,,alternative,seçenek / alternatif,альтернатива,альтернатива,گزینه / جایگزین,بديل,9,21,"Wenn der Bus nicht fährt, gibt es zum Glück eine Alternative."
